region_id,region_name,date,rainfall_mm_3h,rainfall_mm_24h,slope_deg,soil_moisture,river_level_m,land_use_type,risk_score,flood_occurred
REG_11041,Chamba,2024-03-28,46.6,147.4,52.86,0.458,3.48,Forest,46.4,0
REG_11042,Uttarkashi,2020-01-16,1.21,72.36,49.11,0.287,2.33,Agriculture,33.0,0
REG_11043,Chamba,2022-09-19,61.59,76.41,43.51,0.353,2.01,Forest,31.0,0
REG_11044,Uttarkashi,2022-12-04,5.41,16.25,22.06,0.193,0.5,Barren,18.4,0
REG_11045,Kinnaur,2023-09-06,46.36,80.5,38.69,0.416,1.59,Forest,31.4,0
REG_11046,Gangtok,2021-12-03,18.4,99.84,54.65,0.41,1.57,Forest,36.2,0
REG_11047,Mangan,2021-09-04,78.17,109.62,41.2,0.487,3.04,Barren,44.9,0
REG_11048,Gyalshing,2020-04-14,1.27,72.83,51.59,0.328,2.87,Forest,33.0,0
REG_11049,Shimla,2024-02-06,8.25,71.36,36.68,0.268,2.13,Urban,33.9,0
REG_11050,Kullu,2021-01-30,48.77,87.39,52.14,0.353,2.0,Agriculture,36.2,0
REG_11051,Pakyong,2025-07-03,31.57,64.85,39.18,0.334,1.91,Forest,28.3,0
REG_11052,Chamoli,2022-04-30,35.91,69.84,52.56,0.314,1.92,Urban,37.1,0
REG_11053,Shimla,2025-06-11,54.34,202.23,33.64,0.607,4.77,Forest,55.9,0
REG_11054,Mangan,2021-03-17,15.97,95.84,43.32,0.419,1.9,Urban,41.2,0
REG_11055,Dehradun,2024-07-26,133.75,206.36,12.87,0.711,4.65,Agriculture,57.8,0
REG_11056,Uttarkashi,2022-05-22,13.36,72.61,31.89,0.356,1.76,Forest,28.2,0
REG_11057,Mandi,2021-10-28,50.83,86.45,16.97,0.339,2.25,Agriculture,30.4,0
REG_11058,Gangtok,2022-11-17,4.15,27.5,21.51,0.175,1.1,Agriculture,17.9,0
REG_11059,Haridwar,2021-09-19,112.98,181.35,37.07,0.635,4.86,Forest,54.9,0
REG_11060,Mangan,2023-11-29,28.3,86.73,37.03,0.332,2.14,Barren,35.9,0
REG_11061,Haridwar,2020-12-13,47.02,67.85,49.97,0.358,2.76,Forest,32.7,0
REG_11062,Kullu,2023-06-17,96.73,136.57,33.75,0.404,3.41,Forest,40.5,0
REG_11063,Namchi,2022-10-14,14.48,36.9,57.22,0.225,2.06,Urban,32.1,0
REG_11064,Gangtok,2021-07-23,44.64,96.11,26.75,0.298,1.31,Agriculture,30.2,0
REG_11065,Mangan,2025-09-04,60.42,143.83,32.95,0.487,3.67,Urban,50.3,0
REG_11066,Mandi,2025-05-06,3.64,15.44,48.52,0.243,1.29,Forest,20.5,0
REG_11067,Pithoragarh,2023-09-13,109.96,137.93,42.86,0.524,2.87,Agriculture,46.6,0
REG_11068,Dehradun,2021-10-31,15.89,49.22,18.34,0.27,1.76,Barren,26.1,0
REG_11069,Mandi,2021-12-18,14.17,87.64,35.95,0.356,2.4,Forest,31.9,0
REG_11070,Tehri,2020-09-23,58.03,139.37,13.79,0.389,3.92,Agriculture,40.6,0
REG_11071,Shimla,2023-12-09,27.18,215.59,17.47,0.613,4.14,Urban,60.2,0
REG_11072,Gangtok,2023-09-18,65.55,95.87,15.23,0.402,2.15,Agriculture,32.6,0
REG_11073,Pithoragarh,2022-10-19,17.16,81.6,14.75,0.413,2.32,Urban,35.4,0
REG_11074,Dehradun,2025-07-30,74.09,115.65,17.32,0.452,2.86,Forest,35.4,0
REG_11075,Kinnaur,2021-07-18,96.07,134.12,54.52,0.493,3.32,Agriculture,48.2,0
REG_11076,Chamba,2023-06-24,92.45,151.53,44.4,0.643,3.55,Forest,50.3,0
REG_11077,Uttarkashi,2022-11-25,39.06,91.05,43.77,0.366,2.14,Urban,39.8,0
REG_11078,Kinnaur,2023-11-25,35.69,60.24,54.79,0.21,1.4,Agriculture,28.7,0
REG_11079,Gangtok,2020-01-28,11.55,88.31,44.89,0.355,1.89,Agriculture,34.9,0
REG_11080,Rudraprayag,2020-08-07,174.45,217.44,40.44,0.661,4.78,Forest,60.2,0
REG_11081,Rudraprayag,2021-02-09,23.13,66.43,47.27,0.388,1.47,Urban,36.8,0
REG_11082,Namchi,2024-06-25,193.46,256.1,44.89,0.856,5.99,Urban,79.2,1
REG_11083,Kinnaur,2024-12-03,20.9,177.44,40.04,0.593,3.79,Forest,51.8,0
REG_11084,Shimla,2024-10-25,12.48,73.84,15.38,0.348,1.51,Urban,31.4,0
REG_11085,Gangtok,2024-08-01,53.56,91.84,13.51,0.411,2.27,Forest,29.8,0
REG_11086,Rudraprayag,2022-03-02,3.31,41.65,18.24,0.3,1.62,Forest,20.6,0
REG_11087,Shimla,2022-08-20,81.8,111.07,41.07,0.437,2.76,Agriculture,40.8,0
REG_11088,Gangtok,2023-08-02,84.07,171.77,36.1,0.595,4.23,Agriculture,53.9,0
REG_11089,Pakyong,2022-04-13,16.1,63.13,37.33,0.317,1.53,Agriculture,29.1,0
REG_11090,Chamba,2020-11-12,21.84,68.13,29.28,0.303,2.21,Agriculture,29.3,0
REG_11091,Kangra,2023-08-13,33.99,49.83,51.15,0.313,1.87,Forest,27.9,0
REG_11092,Mandi,2023-08-23,68.51,111.26,47.11,0.448,3.09,Agriculture,42.7,0
REG_11093,Dehradun,2020-12-16,6.15,76.49,12.57,0.305,1.31,Agriculture,25.8,0
REG_11094,Shimla,2021-05-25,22.32,47.63,20.01,0.304,1.44,Forest,21.4,0
REG_11095,Chamoli,2021-05-06,18.52,62.85,37.29,0.302,1.33,Agriculture,28.3,0
REG_11096,Kullu,2025-04-15,35.46,43.41,19.56,0.312,1.38,Agriculture,23.4,0
REG_11097,Dehradun,2024-06-05,61.51,76.79,17.06,0.364,2.45,Forest,27.8,0
REG_11098,Kinnaur,2025-08-18,124.11,164.55,10.48,0.561,3.66,Urban,50.8,0
REG_11099,Chamba,2024-02-29,14.97,92.43,59.15,0.286,2.5,Barren,39.8,0
REG_11100,Uttarkashi,2024-05-02,26.87,82.95,21.57,0.281,2.29,Agriculture,29.4,0
REG_11101,Uttarkashi,2024-04-24,8.57,83.14,31.12,0.506,2.25,Urban,40.5,0
REG_11102,Kinnaur,2024-10-27,16.96,105.83,41.35,0.417,1.72,Agriculture,37.6,0
REG_11103,Kinnaur,2025-06-14,70.2,105.87,22.31,0.446,2.57,Agriculture,36.9,0
REG_11104,Mangan,2023-06-22,128.18,198.87,50.7,0.67,4.91,Agriculture,62.7,0
REG_11105,Namchi,2025-09-11,70.11,145.32,39.63,0.621,3.32,Agriculture,50.2,0
REG_11106,Chamoli,2022-11-12,15.72,30.52,44.24,0.25,1.1,Urban,27.9,0
REG_11107,Uttarkashi,2020-02-18,60.9,93.28,17.68,0.397,2.68,Agriculture,33.6,0
REG_11108,Pithoragarh,2021-04-06,30.02,144.41,46.13,0.562,4.04,Barren,53.7,0
REG_11109,Pithoragarh,2020-12-01,13.22,36.73,12.65,0.244,1.57,Agriculture,20.2,0
REG_11110,Kangra,2023-10-13,24.98,82.73,26.05,0.258,2.69,Agriculture,30.3,0
REG_11111,Uttarkashi,2023-02-19,32.1,78.92,31.53,0.302,1.87,Forest,27.8,0
REG_11112,Kullu,2020-12-24,18.07,115.02,14.76,0.51,2.84,Urban,42.8,0
REG_11113,Haridwar,2020-07-11,108.31,164.03,37.96,0.562,3.84,Forest,49.2,0
REG_11114,Uttarkashi,2023-12-10,16.93,116.76,27.05,0.484,3.34,Agriculture,41.4,0
REG_11115,Dehradun,2023-11-01,37.09,87.46,16.76,0.283,1.88,Forest,25.8,0
REG_11116,Uttarkashi,2022-01-25,2.76,82.96,24.27,0.408,2.03,Urban,36.5,0
REG_11117,Kullu,2024-08-11,43.73,130.51,39.01,0.526,3.64,Forest,44.2,0
REG_11118,Gyalshing,2022-04-07,11.94,37.44,21.27,0.285,1.43,Forest,19.9,0
REG_11119,Kinnaur,2022-06-08,108.18,176.92,33.51,0.635,3.77,Urban,58.1,0
REG_11120,Pithoragarh,2021-10-14,21.68,43.22,44.52,0.169,2.31,Agriculture,25.8,0
REG_11121,Gangtok,2025-04-05,8.9,80.2,40.57,0.399,1.61,Forest,31.3,0
REG_11122,Gangtok,2022-04-30,18.57,93.16,48.2,0.247,2.37,Forest,31.8,0
REG_11123,Mangan,2020-04-20,2.91,92.97,44.6,0.362,2.96,Agriculture,37.7,0
REG_11124,Chamoli,2021-09-11,31.72,151.61,34.22,0.499,4.36,Forest,46.6,0
REG_11125,Haridwar,2022-03-03,3.74,32.5,35.98,0.232,1.53,Agriculture,23.1,0
REG_11126,Gyalshing,2025-09-28,39.54,90.61,23.24,0.291,2.38,Agriculture,31.0,0
REG_11127,Dehradun,2023-03-03,28.29,47.81,56.6,0.183,1.92,Agriculture,27.9,0
REG_11128,Chamba,2021-08-10,89.4,177.2,55.1,0.615,3.86,Forest,55.0,0
REG_11129,Uttarkashi,2023-08-02,63.91,236.02,50.82,0.756,4.51,Barren,70.9,0
REG_11130,Gyalshing,2025-05-11,28.94,71.45,17.45,0.349,2.12,Urban,32.7,0
REG_11131,Chamoli,2020-10-23,38.72,65.94,48.62,0.272,1.75,Forest,28.1,0
REG_11132,Pithoragarh,2024-06-17,40.5,86.46,56.38,0.358,2.19,Barren,39.8,0
REG_11133,Chamba,2021-07-22,126.33,197.6,55.49,0.615,3.98,Urban,64.1,0
REG_11134,Gyalshing,2023-04-02,8.84,59.13,55.25,0.241,1.68,Agriculture,30.0,0
REG_11135,Kinnaur,2022-04-11,10.23,46.68,43.7,0.242,1.59,Forest,24.0,0
REG_11136,Chamba,2021-09-01,167.64,198.15,22.51,0.626,5.42,Agriculture,57.9,0
REG_11137,Kullu,2020-01-16,19.08,45.45,39.28,0.212,1.03,Forest,21.2,0
REG_11138,Chamoli,2023-10-01,11.48,57.33,24.19,0.344,1.92,Forest,25.2,0
REG_11139,Haridwar,2020-03-12,25.4,49.58,50.04,0.32,1.27,Forest,26.7,0
REG_11140,Haridwar,2020-09-26,114.19,136.64,18.61,0.561,1.97,Forest,39.0,0
REG_11141,Haridwar,2020-10-13,19.25,41.41,20.82,0.272,0.98,Agriculture,21.6,0
REG_11142,Namchi,2020-03-06,11.49,45.52,23.25,0.311,2.3,Forest,23.6,0
REG_11143,Dehradun,2022-05-29,21.57,95.26,39.71,0.421,2.04,Forest,34.3,0
REG_11144,Pithoragarh,2020-03-08,26.59,58.64,39.4,0.3,1.75,Barren,31.4,0
REG_11145,Tehri,2023-05-01,15.18,65.65,37.46,0.333,2.88,Agriculture,32.5,0
REG_11146,Kangra,2023-11-03,50.9,65.3,17.26,0.344,2.32,Barren,30.7,0
REG_11147,Chamba,2022-08-31,85.59,184.28,33.17,0.636,4.32,Forest,53.6,0
REG_11148,Dehradun,2021-05-22,30.27,44.52,56.42,0.266,1.44,Barren,31.1,0
REG_11149,Kinnaur,2023-01-30,30.9,115.38,56.91,0.481,3.5,Urban,50.5,0
REG_11150,Namchi,2022-06-04,32.43,110.93,34.02,0.431,2.68,Urban,43.3,0
REG_11151,Dehradun,2025-06-10,98.31,172.65,23.12,0.623,4.33,Barren,55.2,0
REG_11152,Kinnaur,2022-02-13,27.31,235.54,59.63,0.687,4.78,Barren,71.1,0
REG_11153,Mandi,2022-07-14,56.84,206.53,21.0,0.733,4.39,Urban,63.2,0
REG_11154,Gangtok,2020-04-29,9.92,33.09,52.05,0.189,1.51,Agriculture,24.8,0
REG_11155,Shimla,2025-04-22,4.44,40.24,24.73,0.208,0.76,Forest,17.5,0
REG_11156,Gangtok,2021-05-02,41.14,113.84,55.5,0.508,2.26,Forest,41.7,0
REG_11157,Tehri,2025-10-26,8.47,23.03,15.95,0.186,1.07,Forest,14.1,0
REG_11158,Namchi,2021-03-16,4.64,56.79,25.81,0.293,1.03,Agriculture,24.8,0
REG_11159,Chamba,2021-04-06,13.08,85.16,42.15,0.369,2.17,Barren,37.5,0
REG_11160,Gyalshing,2021-09-03,42.88,133.58,14.73,0.511,2.44,Agriculture,40.2,0
REG_11161,Dehradun,2023-08-10,32.64,101.21,29.59,0.519,2.25,Agriculture,38.7,0
REG_11162,Pakyong,2024-07-17,202.24,264.95,29.68,0.798,6.36,Agriculture,73.0,0
REG_11163,Chamoli,2022-07-05,41.45,231.57,35.56,0.763,5.11,Forest,64.2,0
REG_11164,Pithoragarh,2020-01-06,8.94,112.2,10.18,0.402,2.09,Agriculture,33.5,0
REG_11165,Mangan,2021-11-11,18.52,84.68,42.56,0.329,2.19,Forest,31.6,0
REG_11166,Chamba,2024-07-01,32.35,88.03,30.47,0.36,2.68,Agriculture,34.2,0
REG_11167,Rudraprayag,2020-04-08,15.73,106.52,22.1,0.427,2.82,Forest,34.4,0
REG_11168,Chamba,2021-06-09,100.0,119.93,20.31,0.348,3.39,Agriculture,37.4,0
REG_11169,Kangra,2023-03-26,19.98,102.89,48.75,0.407,2.53,Agriculture,39.9,0
REG_11170,Mangan,2024-08-16,92.0,138.04,24.32,0.51,3.07,Agriculture,43.5,0
REG_11171,Tehri,2023-02-12,15.3,67.2,43.86,0.254,1.98,Forest,27.5,0
REG_11172,Shimla,2021-01-30,11.65,106.5,10.49,0.395,2.96,Forest,32.0,0
REG_11173,Pithoragarh,2022-02-08,23.5,42.36,58.51,0.298,1.26,Agriculture,29.2,0
REG_11174,Chamoli,2024-12-31,22.35,42.82,14.02,0.272,1.69,Forest,19.5,0
REG_11175,Kinnaur,2024-03-25,6.57,95.88,30.23,0.345,2.36,Forest,31.6,0
REG_11176,Uttarkashi,2021-11-13,18.32,63.16,43.38,0.328,1.3,Agriculture,29.9,0
REG_11177,Kangra,2024-04-05,16.1,96.02,41.21,0.472,2.33,Agriculture,39.0,0
REG_11178,Mandi,2020-01-15,26.59,51.72,54.63,0.185,1.65,Urban,31.6,0
REG_11179,Namchi,2023-05-21,21.44,58.82,58.49,0.354,1.66,Forest,30.8,0
REG_11180,Namchi,2020-01-05,38.41,119.06,45.99,0.476,2.45,Urban,46.9,0
REG_11181,Mandi,2025-03-23,31.77,66.75,41.94,0.271,1.63,Agriculture,29.3,0
REG_11182,Chamoli,2023-11-26,34.41,119.32,14.92,0.483,2.37,Agriculture,37.7,0
REG_11183,Dehradun,2024-05-26,27.12,83.96,32.03,0.39,2.26,Urban,37.9,0
REG_11184,Chamba,2020-06-17,119.06,137.54,19.35,0.515,3.63,Barren,46.4,0
REG_11185,Kullu,2022-03-02,12.51,32.38,28.98,0.207,1.32,Agriculture,20.9,0
REG_11186,Kangra,2022-09-26,112.74,189.71,17.07,0.602,3.51,Forest,49.0,0
REG_11187,Namchi,2020-05-31,16.16,97.49,49.27,0.363,2.52,Agriculture,38.2,0
REG_11188,Uttarkashi,2021-05-18,4.65,41.65,35.66,0.284,0.85,Forest,21.6,0
REG_11189,Shimla,2024-04-22,30.61,71.77,15.53,0.393,1.17,Forest,25.1,0
REG_11190,Tehri,2025-09-22,83.29,133.46,36.04,0.513,4.13,Urban,51.1,0
REG_11191,Haridwar,2021-05-18,42.93,122.05,26.47,0.432,3.18,Urban,44.3,0
REG_11192,Haridwar,2022-04-22,18.16,60.48,35.07,0.242,1.18,Forest,23.3,0
REG_11193,Mandi,2020-12-16,8.72,40.2,22.84,0.272,1.38,Forest,20.0,0
REG_11194,Mangan,2025-09-01,54.8,89.75,47.82,0.359,2.44,Forest,34.3,0
REG_11195,Kinnaur,2024-07-17,65.81,103.54,10.41,0.327,2.34,Agriculture,31.2,0
REG_11196,Kullu,2021-08-20,84.53,168.53,17.01,0.563,4.04,Agriculture,49.1,0
REG_11197,Gyalshing,2022-12-02,33.67,60.05,38.57,0.261,1.89,Agriculture,28.2,0
REG_11198,Uttarkashi,2020-02-09,20.21,47.75,42.41,0.246,0.7,Forest,22.2,0
REG_11199,Chamba,2020-06-23,39.96,76.31,12.08,0.406,0.95,Agriculture,27.5,0
REG_11200,Chamoli,2022-09-25,85.06,140.81,43.31,0.529,2.81,Forest,44.5,0
REG_11201,Chamoli,2024-01-24,37.34,138.3,20.08,0.559,2.92,Barren,46.3,0
REG_11202,Rudraprayag,2023-05-01,18.47,105.33,17.38,0.458,2.89,Forest,34.4,0
REG_11203,Kullu,2022-04-15,23.08,74.81,11.01,0.326,2.59,Forest,25.9,0
REG_11204,Uttarkashi,2022-11-25,15.75,127.54,34.59,0.552,3.27,Urban,49.5,0
REG_11205,Haridwar,2022-06-16,70.29,120.6,47.62,0.431,2.53,Urban,46.3,0
REG_11206,Kangra,2024-04-12,34.56,134.0,39.77,0.441,3.0,Urban,47.8,0
REG_11207,Pakyong,2022-11-12,28.84,141.07,53.29,0.47,2.68,Agriculture,46.9,0
REG_11208,Uttarkashi,2022-07-20,210.22,284.97,36.71,0.915,6.09,Forest,76.4,1
REG_11209,Namchi,2025-11-08,11.66,54.19,10.45,0.278,1.55,Barren,25.1,0
REG_11210,Pakyong,2023-06-05,51.54,66.81,52.74,0.257,2.79,Urban,37.1,0
REG_11211,Mandi,2023-05-10,4.82,149.81,55.94,0.479,3.21,Urban,53.7,0
REG_11212,Pakyong,2023-10-05,14.06,73.87,53.66,0.378,2.33,Forest,33.7,0
REG_11213,Tehri,2022-11-27,16.32,62.76,19.51,0.333,1.88,Agriculture,27.2,0
REG_11214,Chamba,2021-05-14,9.35,88.61,59.53,0.421,1.67,Forest,36.1,0
REG_11215,Rudraprayag,2024-09-18,92.83,134.31,58.07,0.485,3.08,Forest,45.6,0
REG_11216,Mangan,2025-10-16,29.25,116.5,52.82,0.448,2.34,Forest,40.3,0
REG_11217,Chamoli,2024-10-29,22.75,60.12,39.07,0.259,2.48,Urban,33.5,0
REG_11218,Rudraprayag,2025-12-10,7.15,132.55,19.91,0.529,3.37,Forest,40.7,0
REG_11219,Uttarkashi,2024-09-04,52.34,168.54,19.69,0.569,3.32,Forest,45.8,0
REG_11220,Gangtok,2020-12-01,17.86,71.91,35.94,0.268,2.39,Agriculture,30.3,0
REG_11221,Mandi,2023-03-22,36.09,71.99,54.63,0.254,2.49,Agriculture,33.3,0
REG_11222,Kullu,2022-02-17,15.17,131.11,29.14,0.508,3.79,Forest,42.4,0
REG_11223,Kinnaur,2023-03-31,2.3,76.79,34.7,0.303,2.27,Forest,28.9,0
REG_11224,Shimla,2025-04-17,13.96,48.97,30.96,0.285,1.48,Forest,23.0,0
REG_11225,Tehri,2024-01-06,17.05,57.47,46.92,0.306,1.77,Agriculture,30.2,0
REG_11226,Haridwar,2024-04-10,45.97,67.89,14.95,0.321,1.9,Forest,24.2,0
REG_11227,Chamoli,2022-07-27,22.33,86.36,46.01,0.376,2.43,Barren,39.0,0
REG_11228,Gangtok,2022-03-14,29.4,77.13,49.27,0.366,1.53,Forest,31.4,0
REG_11229,Haridwar,2025-04-19,4.89,69.1,45.76,0.256,2.41,Agriculture,31.4,0
REG_11230,Kangra,2021-09-25,58.79,73.61,43.85,0.263,1.82,Forest,28.1,0
REG_11231,Kullu,2023-06-07,89.3,127.29,29.52,0.41,3.54,Agriculture,41.6,0
REG_11232,Pakyong,2022-12-18,32.07,59.33,34.18,0.25,1.5,Agriculture,26.4,0
REG_11233,Chamoli,2025-11-13,10.04,81.15,20.59,0.385,2.45,Forest,29.4,0
REG_11234,Uttarkashi,2023-07-09,59.83,95.83,44.61,0.333,3.1,Forest,35.2,0
REG_11235,Rudraprayag,2020-12-19,15.02,141.04,20.45,0.51,3.54,Urban,48.2,0
REG_11236,Mangan,2023-03-05,9.57,64.61,37.9,0.297,2.12,Agriculture,30.0,0
REG_11237,Pithoragarh,2025-02-28,43.0,132.51,47.35,0.472,3.47,Agriculture,46.6,0
REG_11238,Dehradun,2024-12-23,20.02,51.88,19.22,0.291,1.27,Forest,21.1,0
REG_11239,Kangra,2022-08-24,104.28,156.26,23.54,0.561,3.02,Forest,44.2,0
REG_11240,Haridwar,2023-03-15,15.16,54.7,31.95,0.315,2.48,Forest,26.5,0
REG_11241,Pithoragarh,2024-03-27,15.06,168.61,42.36,0.582,3.94,Forest,51.1,0
REG_11242,Pakyong,2025-11-04,34.06,53.92,26.16,0.243,2.17,Forest,23.0,0
REG_11243,Namchi,2020-04-18,16.93,98.09,18.89,0.468,3.06,Forest,34.4,0
REG_11244,Kangra,2023-09-30,96.23,131.72,17.78,0.482,2.67,Forest,37.7,0
REG_11245,Kinnaur,2024-10-23,12.95,43.5,23.14,0.382,0.74,Forest,22.0,0
REG_11246,Tehri,2022-09-20,53.34,109.36,30.23,0.448,2.84,Forest,36.7,0
REG_11247,Shimla,2024-02-26,19.45,60.29,14.65,0.305,1.59,Forest,22.3,0
REG_11248,Namchi,2023-09-18,48.05,122.31,57.61,0.443,2.46,Urban,48.4,0
REG_11249,Pakyong,2022-04-01,4.12,30.9,59.95,0.264,0.5,Forest,23.2,0
REG_11250,Kangra,2022-07-25,62.26,132.56,53.56,0.424,3.44,Forest,43.9,0
REG_11251,Haridwar,2020-07-09,159.74,180.48,51.37,0.553,3.94,Agriculture,55.8,0
REG_11252,Chamba,2025-06-19,94.69,226.96,31.46,0.609,6.05,Barren,66.1,0
REG_11253,Mangan,2022-07-21,57.21,128.36,26.85,0.448,3.38,Barren,44.4,0
REG_11254,Kullu,2020-05-21,24.88,40.07,31.64,0.218,1.45,Agriculture,22.8,0
REG_11255,Gangtok,2025-03-07,37.42,122.45,10.94,0.442,2.93,Forest,35.0,0
REG_11256,Rudraprayag,2021-07-19,50.64,77.47,17.99,0.319,1.51,Forest,25.0,0
REG_11257,Kinnaur,2023-07-06,96.54,145.2,37.32,0.554,4.07,Forest,47.2,0
REG_11258,Namchi,2024-01-02,12.77,54.32,56.36,0.344,2.11,Forest,30.6,0
REG_11259,Chamoli,2023-02-08,40.24,122.55,56.37,0.375,3.05,Agriculture,43.7,0
REG_11260,Shimla,2022-01-13,11.32,65.43,45.72,0.323,0.74,Barren,31.8,0
REG_11261,Pakyong,2021-11-03,12.45,51.36,34.24,0.296,1.93,Agriculture,27.5,0
REG_11262,Gangtok,2021-06-14,91.51,128.05,23.38,0.433,1.32,Agriculture,36.8,0
REG_11263,Dehradun,2023-08-06,47.03,137.17,30.7,0.506,2.59,Forest,41.0,0
REG_11264,Shimla,2021-07-15,45.45,129.57,59.25,0.403,3.33,Agriculture,46.2,0
REG_11265,Shimla,2024-03-13,39.14,43.67,52.86,0.296,1.14,Barren,30.6,0
REG_11266,Dehradun,2020-10-28,34.12,64.59,34.23,0.241,2.28,Urban,32.3,0
REG_11267,Chamoli,2020-07-03,105.97,289.3,52.68,0.93,6.06,Forest,79.9,1
REG_11268,Rudraprayag,2021-05-24,10.06,78.14,47.38,0.259,1.78,Forest,29.0,0
REG_11269,Pakyong,2023-08-26,183.7,264.93,30.18,0.834,5.25,Agriculture,71.8,0
REG_11270,Pithoragarh,2023-10-01,17.42,61.52,34.7,0.367,1.04,Urban,32.7,0
REG_11271,Chamba,2022-03-05,19.09,116.92,33.18,0.365,3.43,Barren,42.2,0
REG_11272,Pakyong,2024-03-03,47.72,100.7,10.73,0.394,2.93,Forest,31.2,0
REG_11273,Chamoli,2022-01-30,16.39,54.85,26.07,0.388,1.55,Forest,25.5,0
REG_11274,Shimla,2021-03-10,9.31,66.9,11.94,0.269,1.27,Forest,21.0,0
REG_11275,Mangan,2024-03-22,26.64,97.53,54.25,0.397,2.15,Forest,36.6,0
REG_11276,Gyalshing,2025-07-31,81.32,237.82,39.33,0.725,4.51,Forest,63.5,0
REG_11277,Pithoragarh,2024-09-02,107.97,178.58,30.2,0.573,4.1,Forest,50.4,0
REG_11278,Dehradun,2020-03-09,42.46,69.39,14.98,0.199,2.3,Agriculture,24.7,0
REG_11279,Pakyong,2024-06-17,146.32,186.86,12.03,0.664,3.84,Urban,56.6,0
REG_11280,Kangra,2025-03-19,11.06,29.73,22.81,0.162,0.5,Forest,14.3,0
REG_11281,Dehradun,2021-07-07,62.25,136.87,29.79,0.506,3.08,Agriculture,44.2,0
REG_11282,Rudraprayag,2025-08-22,19.5,50.0,39.94,0.28,1.04,Urban,30.1,0
REG_11283,Namchi,2023-07-21,49.75,71.46,27.6,0.347,1.62,Barren,31.9,0
REG_11284,Pithoragarh,2025-09-29,71.58,103.45,34.06,0.393,2.97,Forest,35.5,0
REG_11285,Haridwar,2021-05-14,39.71,92.61,44.0,0.335,1.93,Urban,38.9,0
REG_11286,Mangan,2024-03-09,15.64,44.45,12.19,0.206,1.38,Forest,17.1,0
REG_11287,Gangtok,2024-02-20,32.09,75.41,36.24,0.364,2.05,Agriculture,32.5,0
REG_11288,Mangan,2020-10-05,10.52,193.94,24.24,0.657,4.46,Agriculture,56.5,0
REG_11289,Rudraprayag,2022-12-18,6.7,71.99,49.1,0.383,1.61,Agriculture,33.9,0
REG_11290,Kangra,2021-03-21,17.06,39.57,26.15,0.206,1.39,Forest,18.9,0
REG_11291,Haridwar,2025-11-30,21.11,124.29,18.49,0.415,2.77,Agriculture,38.0,0
REG_11292,Tehri,2022-04-15,9.33,87.27,49.47,0.291,1.85,Forest,31.4,0
REG_11293,Kullu,2022-01-24,5.82,107.17,48.44,0.406,2.87,Barren,43.5,0
REG_11294,Dehradun,2025-01-19,11.48,53.01,33.2,0.309,1.17,Forest,23.8,0
REG_11295,Namchi,2024-05-11,26.46,110.55,19.21,0.47,3.15,Agriculture,38.6,0
REG_11296,Uttarkashi,2024-02-21,17.02,59.35,33.65,0.298,1.39,Forest,24.8,0
REG_11297,Mandi,2023-12-01,7.73,39.61,32.09,0.281,1.21,Forest,21.4,0
REG_11298,Chamoli,2022-12-19,8.74,85.54,17.35,0.371,1.33,Forest,26.8,0
REG_11299,Namchi,2024-05-09,28.6,87.4,28.15,0.363,1.94,Forest,29.8,0
REG_11300,Haridwar,2025-03-23,14.76,63.89,50.73,0.268,1.1,Forest,26.8,0
REG_11301,Namchi,2022-10-19,4.5,33.63,35.15,0.327,1.58,Urban,29.6,0
REG_11302,Kangra,2024-04-10,36.76,102.95,16.47,0.327,1.81,Agriculture,31.0,0
REG_11303,Pakyong,2020-06-25,33.61,104.14,54.23,0.378,3.03,Urban,45.2,0
REG_11304,Pithoragarh,2022-04-26,33.32,94.48,47.2,0.371,2.78,Forest,35.7,0
REG_11305,Gangtok,2023-06-02,54.96,85.39,37.16,0.303,1.78,Forest,29.3,0
REG_11306,Kullu,2024-05-19,7.34,22.13,23.37,0.157,0.5,Agriculture,15.9,0
REG_11307,Uttarkashi,2024-05-23,18.86,63.99,14.84,0.246,1.44,Urban,27.5,0
REG_11308,Dehradun,2025-05-29,14.05,41.74,46.91,0.279,0.94,Barren,28.5,0
REG_11309,Kullu,2025-08-18,56.85,264.95,41.36,0.802,5.78,Forest,71.4,0
REG_11310,Haridwar,2020-08-23,81.94,118.82,50.98,0.55,2.61,Urban,49.8,0
REG_11311,Pithoragarh,2021-12-10,5.46,88.44,44.46,0.394,2.29,Barren,39.1,0
REG_11312,Mangan,2022-03-04,18.05,31.12,17.73,0.236,0.98,Forest,16.4,0
REG_11313,Dehradun,2025-04-18,19.02,93.38,32.62,0.369,2.97,Urban,40.0,0
REG_11314,Mangan,2024-07-27,54.74,132.24,25.6,0.528,3.48,Agriculture,44.4,0
REG_11315,Namchi,2020-01-27,0.37,65.7,53.27,0.215,1.45,Agriculture,29.3,0
REG_11316,Chamba,2023-05-11,14.57,97.54,23.68,0.442,2.71,Agriculture,36.3,0
REG_11317,Tehri,2020-03-25,14.23,64.33,34.77,0.283,1.35,Urban,31.6,0
REG_11318,Pithoragarh,2025-01-29,13.11,62.14,37.42,0.201,1.23,Forest,23.0,0
REG_11319,Chamoli,2023-01-27,3.17,69.56,41.27,0.26,2.1,Agriculture,30.2,0
REG_11320,Tehri,2023-04-28,18.19,69.97,41.76,0.386,2.46,Forest,31.7,0
